natheal,nathealy,health,race,relig,sex,income,year,wtssps,wtssall,wtssnr
NA,NA,4,1,1,2,NA,1980,0.8446949641045353,1.0225,NA
1,NA,1,1,1,2,4,1980,1.0052866824221793,1.0225,NA
NA,NA,2,1,1,2,2,1980,0.45141108609715924,0.5112,NA
1,NA,2,1,1,2,12,1980,0.6849798219285339,1.0225,NA
2,NA,2,1,1,2,9,1980,0.973441289328343,1.0225,NA
2,NA,2,1,5,1,12,1980,1.0007591300493428,1.0225,NA
1,NA,4,1,1,1,4,1980,0.51669856497668,0.5112,NA
2,NA,2,1,1,1,NA,1980,0.5716964314766391,0.5112,NA
2,NA,NA,1,2,2,10,1980,0.45141108609715924,0.5112,NA
1,NA,2,1,3,1,7,1980,0.5716964314766391,0.5112,NA
2,NA,1,1,4,2,10,1980,0.934605066469741,1.0225,NA
1,NA,1,1,1,1,NA,1980,1.2228255215109138,1.0225,NA
2,NA,2,1,2,2,12,1980,0.6849798219285339,1.0225,NA
2,NA,2,1,1,1,11,1980,0.898703960817595,1.0225,NA
3,NA,4,2,1,2,4,1980,0.8148692281686988,1.0225,NA
1,NA,2,2,1,2,11,1980,0.8164121070212547,1.0225,NA
3,NA,2,1,1,1,12,1980,0.8700440097777652,1.0225,NA
1,NA,1,1,2,2,6,1980,0.8739801915248615,1.0225,NA
2,NA,3,1,1,1,9,1980,0.9608330399723608,1.0225,NA
3,NA,1,1,1,2,NA,1980,0.7073884170125896,1.0225,NA
3,NA,2,1,NA,1,9,1980,0.8046480588172766,1.0225,NA
1,NA,1,1,2,1,10,1980,0.8985068393331326,1.0225,NA
2,NA,1,1,1,2,NA,1980,0.42212947654335686,0.5112,NA
1,NA,1,1,1,2,11,1980,0.7899022731566455,1.0225,NA
2,NA,2,1,1,2,10,1980,0.45424403370682936,0.5112,NA
2,NA,2,1,1,1,11,1980,0.8985068393331326,1.0225,NA
2,NA,2,1,1,2,12,1980,1.4690508523968169,2.045,NA
1,NA,4,1,1,2,6,1980,0.8130373467703412,1.5337,NA
2,NA,1,1,1,1,12,1980,0.779158480388278,1.0225,NA
2,NA,3,1,2,1,7,1980,0.9187043286598718,1.0225,NA
2,NA,2,1,1,1,11,1980,0.9052203003625873,1.0225,NA
1,NA,4,1,1,2,5,1980,0.4547839382582251,0.5112,NA
2,NA,2,1,1,2,5,1980,0.7908411337707406,1.0225,NA
NA,NA,4,1,1,2,2,1980,0.7612018591817249,1.5337,NA
3,NA,1,1,1,1,12,1980,0.7849801946645298,1.0225,NA
3,NA,1,1,1,2,4,1980,0.4547839382582251,0.5112,NA
1,NA,2,1,1,2,10,1980,0.4098327969587051,0.5112,NA
2,NA,3,1,1,1,11,1980,0.9052203003625873,1.0225,NA
1,NA,2,1,1,1,9,1980,1.1520487325300426,1.0225,NA
2,NA,1,1,1,1,12,1980,0.7871567313440225,1.0225,NA
1,NA,2,1,1,2,9,1980,0.7958042628753339,1.0225,NA
2,NA,1,1,1,1,10,1980,0.8106602260583249,1.0225,NA
2,NA,1,1,1,2,9,1980,0.7908411337707406,1.0225,NA
2,NA,2,1,1,1,5,1980,0.9029153558784909,1.0225,NA
1,NA,2,1,1,2,10,1980,0.8805103944119899,1.0225,NA
1,NA,2,1,1,2,11,1980,0.39685014559158477,0.5112,NA
1,NA,2,1,1,2,8,1980,0.851193054161762,1.0225,NA
2,NA,2,1,1,2,6,1980,0.8805103944119899,1.0225,NA
3,NA,1,1,1,1,10,1980,0.7871567313440225,1.0225,NA
2,NA,1,1,1,1,10,1980,0.45141352559910414,0.5112,NA
1,NA,1,1,1,2,9,1980,0.4098327969587051,0.5112,NA
3,NA,2,1,1,2,2,1980,0.4547839382582251,0.5112,NA
1,NA,2,1,1,2,1,1980,0.4255549039486485,0.5112,NA
1,NA,2,1,1,2,11,1980,0.7958042628753339,1.0225,NA
1,NA,2,1,1,2,12,1980,0.6900978523532032,1.0225,NA
1,NA,3,1,1,1,11,1980,0.8417589738919806,1.0225,NA
2,NA,2,1,1,1,11,1980,0.5205592319500333,0.5112,NA
1,NA,3,1,1,1,9,1980,1.0015727747199366,1.0225,NA
1,NA,2,1,1,2,9,1980,0.8805103944119899,1.0225,NA
2,NA,3,1,1,1,8,1980,0.8412222135978586,1.0225,NA
NA,NA,3,1,1,2,NA,1980,0.7908411337707406,1.0225,NA
1,NA,1,1,1,1,12,1980,0.8106602260583249,1.0225,NA
3,NA,1,1,1,1,10,1980,0.6010130484473297,1.5337,NA
2,NA,2,1,1,1,12,1980,0.9672116675980982,1.5337,NA
1,NA,3,1,1,2,12,1980,0.29566113771425884,1.5337,NA
1,NA,2,1,1,1,10,1980,0.8106602260583249,1.0225,NA
1,NA,3,1,1,2,10,1980,0.8510063537067564,1.0225,NA
2,NA,2,1,1,1,10,1980,0.4661811765382759,0.5112,NA
2,NA,3,1,1,1,12,1980,0.8106602260583249,1.0225,NA
1,NA,1,1,1,1,11,1980,8.75462270751562,1.5337,NA
2,NA,1,1,1,1,8,1980,0.8995747849659181,1.0225,NA
1,NA,2,1,1,2,9,1980,0.8805103944119899,1.0225,NA
3,NA,1,1,1,2,10,1980,0.39795050315985586,0.5112,NA
1,NA,3,2,1,2,9,1980,0.37173795461892234,0.5112,NA
2,NA,2,1,1,1,10,1980,0.45141352559910414,0.5112,NA
1,NA,1,1,1,2,10,1980,0.8526176548347602,1.0225,NA
1,NA,3,1,1,2,9,1980,0.18370738419467025,1.5337,NA
2,NA,2,1,1,2,12,1980,0.4547839382582251,0.5112,NA
1,NA,2,1,3,1,7,1980,0.4183148009424116,0.5112,NA
2,NA,1,1,2,2,10,1980,0.4252835424514815,0.5112,NA
1,NA,3,1,2,2,11,1980,0.8805103944119899,1.0225,NA
1,NA,1,1,1,2,11,1980,0.8526176548347602,1.0225,NA
1,NA,2,1,2,2,6,1980,0.45763805307836414,0.5112,NA
1,NA,2,2,1,2,9,1980,0.7435486279300633,1.0225,NA
2,NA,1,1,1,1,12,1980,0.45141352559910414,0.5112,NA
3,NA,1,1,1,1,12,1980,0.4382295383297352,0.5112,NA
3,NA,1,1,1,1,10,1980,0.677714272230804,0.5112,NA
1,NA,3,1,2,1,9,1980,0.6580652832917088,0.5112,NA
1,NA,2,1,1,1,12,1980,0.6562456923899853,0.5112,NA
2,NA,2,1,4,1,10,1980,0.837317710042274,0.5112,NA
1,NA,1,1,2,2,10,1980,1.3688407535255518,1.0225,NA
2,NA,3,1,4,2,9,1980,0.5769237822973478,0.5112,NA
2,NA,2,1,1,1,11,1980,1.1785031931345458,1.0225,NA
2,NA,1,1,1,1,NA,1980,2.8145095070284305,2.045,NA
2,NA,2,2,1,2,7,1980,0.6378007552194621,0.5112,NA
1,NA,1,2,1,2,1,1980,1.2348505461415056,1.0225,NA
1,NA,3,2,1,2,3,1980,1.275726275844875,1.0225,NA
1,NA,3,2,1,2,4,1980,1.1090960562710057,1.0225,NA
2,NA,3,2,1,2,2,1980,0.6146291622460023,0.5112,NA
3,NA,2,2,1,2,NA,1980,1.1160564768682788,1.0225,NA
1,NA,1,2,1,2,10,1980,1.2686072897265321,1.0225,NA
NA,NA,1,1,4,1,11,1980,0.677714272230804,0.5112,NA
1,NA,1,1,3,2,7,1980,0.5769237822973478,0.5112,NA
1,NA,2,2,1,2,7,1980,0.7101175831065893,0.5112,NA
1,NA,4,1,2,2,1,1980,0.6371257377183772,0.5112,NA
1,NA,3,1,1,1,7,1980,1.4072547535142153,1.0225,NA
2,NA,2,2,1,1,8,1980,1.4046315588236895,1.0225,NA
1,NA,1,1,2,2,9,1980,0.5957974060421535,0.5112,NA
3,NA,1,1,2,2,11,1980,1.2800483828449576,1.0225,NA
1,NA,2,1,1,1,NA,1980,3.5819480727145567,2.045,NA
1,NA,2,1,1,2,10,1980,0.7127908029324,0.5112,NA
1,NA,2,1,1,2,9,1980,1.4723624226367586,1.0225,NA
2,NA,1,1,1,2,8,1980,1.4257210406854068,1.0225,NA
2,NA,3,1,1,2,12,1980,1.0060164637404279,1.0225,NA
1,NA,2,1,1,1,12,1980,1.4072547535142153,1.0225,NA
3,NA,2,1,1,2,12,1980,0.22312155646097226,1.5337,NA
2,NA,1,1,1,1,11,1980,0.837317710042274,0.5112,NA
2,NA,1,1,1,1,12,1980,1.3077633791168388,1.0225,NA
2,NA,2,1,1,1,10,1980,1.2742833745200388,1.0225,NA
1,NA,1,1,1,2,11,1980,1.2800483828449576,1.0225,NA
NA,NA,3,1,1,2,11,1980,1.1907903073983177,1.5337,NA
2,NA,3,1,1,2,7,1980,1.0758002218829807,1.0225,NA
1,NA,2,1,1,1,9,1980,0.837317710042274,0.5112,NA
1,NA,2,1,1,1,11,1980,1.4560436977441487,1.0225,NA
2,NA,2,1,1,2,11,1980,1.2800483828449576,1.0225,NA
2,NA,2,1,1,1,12,1980,1.4099192590867666,1.0225,NA
2,NA,2,1,2,2,11,1980,1.0060164637404279,1.0225,NA
1,NA,2,1,1,1,12,1980,0.9486829211298714,1.5337,NA
2,NA,2,1,1,1,11,1980,0.7850351333276832,1.0225,NA
2,NA,3,1,2,2,4,1980,0.7400654429133463,1.0225,NA
2,NA,2,1,1,2,3,1980,0.7908964826253376,1.0225,NA
1,NA,2,1,1,1,9,1980,0.8107169619981538,1.0225,NA
2,NA,2,2,1,2,10,1980,0.6464745476554336,1.0225,NA
1,NA,2,1,1,2,11,1980,2.0257377276432,2.045,NA
1,NA,3,1,1,1,10,1980,0.8107169619981538,1.0225,NA
2,NA,1,1,1,2,6,1980,0.7908964826253376,1.0225,NA
3,NA,3,1,1,2,11,1980,0.7706487693946986,1.0225,NA
1,NA,3,1,1,2,9,1980,0.7400654429133463,1.0225,NA
2,NA,2,1,2,1,3,1980,0.48379011949104367,0.5112,NA
1,NA,1,1,1,2,9,1980,0.7400654429133463,1.0225,NA
1,NA,1,1,5,1,10,1980,1.232048447752807,1.0225,NA
2,NA,1,1,2,2,12,1980,0.7958599590860554,1.0225,NA
1,NA,2,1,1,2,12,1980,0.7354663458215337,1.0225,NA
1,NA,1,1,1,2,12,1980,0.7127237580565139,1.0225,NA
3,NA,2,1,1,2,10,1980,0.7706487693946986,1.0225,NA
2,NA,3,1,1,2,NA,1980,0.45481576736902396,0.5112,NA
1,NA,2,1,1,1,11,1980,0.9052836543089657,1.0225,NA
1,NA,3,1,1,2,12,1980,0.457670081941022,0.5112,NA
2,NA,2,1,1,1,12,1980,0.34376827995592446,1.5337,NA
NA,NA,3,1,1,2,12,1980,0.5319715707433652,0.5112,NA
1,NA,4,1,1,2,5,1980,0.521261400883748,0.5112,NA
1,NA,2,1,1,2,11,1980,0.5792676633144974,0.5112,NA
1,NA,1,1,4,2,10,1980,0.5187568757602031,0.5112,NA
1,NA,1,1,1,2,12,1980,5.079612929195875,3.0675,NA
2,NA,1,1,2,2,NA,1980,1.0073106305532111,1.0225,NA
2,NA,1,1,1,1,12,1980,0.9936097753514794,1.0225,NA
1,NA,2,1,1,2,10,1980,0.9020861144498583,1.0225,NA
1,NA,2,1,1,1,12,1980,2.517470496037471,1.5337,NA
1,NA,1,1,1,2,12,1980,0.9020861144498583,1.0225,NA
1,NA,3,1,2,2,10,1980,0.6206222555686278,0.5112,NA
1,NA,3,1,1,2,8,1980,1.0774204815292836,1.0225,NA
1,NA,1,1,1,2,11,1980,0.9020861144498583,1.0225,NA
1,NA,4,1,1,2,10,1980,1.0075316222675947,1.0225,NA
1,NA,1,1,2,1,9,1980,0.9482485143320016,1.0225,NA
1,NA,3,2,1,2,7,1980,0.6182947006800122,0.5112,NA
1,NA,1,1,1,2,10,1980,0.5037165430838094,0.5112,NA
3,NA,2,1,4,1,12,1980,0.545303190969875,0.5112,NA
2,NA,2,2,1,2,8,1980,0.5987084093908951,0.5112,NA
3,NA,2,1,1,2,12,1980,0.5187568757602031,0.5112,NA
NA,NA,1,1,3,2,NA,1980,0.87593190638428,1.0225,NA
1,NA,3,1,2,2,NA,1980,1.0010284165200747,1.0225,NA
NA,NA,1,1,5,2,NA,1980,1.0376152297824885,1.0225,NA
2,NA,1,1,2,1,9,1980,0.7290470130873407,0.5112,NA
1,NA,1,1,1,1,11,1980,1.2276074089960771,1.0225,NA
1,NA,1,2,4,1,11,1980,0.9585259355723298,1.0225,NA
2,NA,1,1,2,1,8,1980,0.6737234817833995,0.5112,NA
1,NA,2,2,4,2,9,1980,0.48458694839779176,0.5112,NA
1,NA,1,1,2,1,10,1980,0.7290470130873407,0.5112,NA
1,NA,1,1,2,1,12,1980,1.317952567689829,1.0225,NA
1,NA,1,1,4,1,11,1980,0.5713888003923837,0.5112,NA
1,NA,2,1,2,1,11,1980,0.9936097753514794,1.0225,NA
1,NA,2,1,1,2,8,1980,0.5792676633144974,0.5112,NA
2,NA,3,1,4,2,2,1980,1.3709023606808917,1.0225,NA
1,NA,2,1,1,2,9,1980,0.5187568757602031,0.5112,NA
2,NA,2,1,1,1,10,1980,1.2276074089960771,1.0225,NA
1,NA,2,1,1,1,10,1980,0.6589118362865913,0.5112,NA
1,NA,1,1,1,1,9,1980,5.517068258465373,1.5337,NA
2,NA,4,1,1,2,3,1980,0.9015808305673508,1.0225,NA
1,NA,1,1,2,2,11,1980,1.114529692765345,1.0225,NA
NA,NA,2,1,4,2,9,1980,2.9795432814554537,2.5562,NA
1,NA,2,2,5,2,5,1980,4.3918187297120905,1.5337,NA
1,NA,2,1,2,1,9,1980,1.064799622149513,1.0225,NA
1,NA,2,1,1,1,11,1980,0.5729731062013169,0.5112,NA
2,NA,3,1,1,2,9,1980,0.5187568757602031,0.5112,NA
2,NA,3,2,1,2,6,1980,1.0751762341540396,1.0225,NA
1,NA,1,1,1,2,11,1980,0.5383140720594697,0.5112,NA
2,NA,2,1,4,1,12,1980,0.7290470130873407,0.5112,NA
3,NA,3,1,1,2,9,1980,0.5037165430838094,0.5112,NA
1,NA,1,1,3,2,12,1980,1.114529692765345,1.0225,NA
2,NA,3,1,2,2,5,1980,0.5792676633144974,0.5112,NA
3,NA,1,1,4,2,7,1980,1.2819762600640265,1.0225,NA
1,NA,1,1,5,1,3,1980,1.142889374806753,1.0225,NA
3,NA,1,1,5,1,9,1980,0.5713888003923837,0.5112,NA
2,NA,1,1,2,1,9,1980,0.7059523186866224,0.5112,NA
1,NA,1,1,2,1,3,1980,1.3048902614115077,1.0225,NA
2,NA,1,1,1,1,12,1980,0.545303190969875,0.5112,NA
3,NA,2,1,4,1,9,1980,1.458236641005099,1.0225,NA
1,NA,2,1,2,1,11,1980,0.545303190969875,0.5112,NA
1,NA,1,1,1,2,1,1980,3.8488841444081374,1.5337,NA
1,NA,1,1,1,2,11,1980,0.9020861144498583,1.0225,NA
3,NA,2,1,1,2,1,1980,0.5023237359230077,0.5112,NA
1,NA,3,1,3,1,3,1980,0.6589118362865913,0.5112,NA
1,NA,2,1,2,2,9,1980,0.6409254417063374,0.5112,NA
1,NA,2,1,5,1,8,1980,0.7290470130873407,0.5112,NA
2,NA,1,1,1,1,12,1980,0.5929302265490979,0.5112,NA
1,NA,2,1,2,2,11,1980,0.8481842037935811,1.0225,NA
1,NA,3,2,1,2,NA,1980,0.845003210407874,1.0225,NA
1,NA,2,1,1,2,8,1980,0.833631558713769,1.0225,NA
1,NA,2,1,4,1,10,1980,1.4971201427536684,1.5337,NA
1,NA,3,2,1,1,5,1980,0.5093846879165393,0.5112,NA
1,NA,3,1,4,2,10,1980,0.4986147884419401,0.5112,NA
2,NA,4,1,1,2,11,1980,0.9754011229883868,1.0225,NA
1,NA,1,1,1,2,11,1980,1.0792237081129397,1.0225,NA
2,NA,1,1,1,1,10,1980,1.064799622149513,1.0225,NA
1,NA,1,1,5,1,2,1980,0.5713888003923837,0.5112,NA
1,NA,1,1,4,1,8,1980,0.5713888003923837,0.5112,NA
1,NA,1,1,5,2,8,1980,0.9020861144498583,1.0225,NA
1,NA,1,1,1,2,12,1980,0.9064413286991719,1.0225,NA
2,NA,1,1,2,2,NA,1980,0.5187568757602031,0.5112,NA
1,NA,1,1,5,1,12,1980,0.590081351404336,0.5112,NA
2,NA,1,1,2,1,11,1980,1.0261149651609016,1.0225,NA
1,NA,2,1,1,1,9,1980,1.8496957507805658,1.5337,NA
1,NA,2,1,1,1,11,1980,1.1458069202258705,1.0225,NA
2,NA,2,1,1,2,10,1980,1.114529692765345,1.0225,NA
2,NA,2,1,2,2,12,1980,0.9020861144498583,1.0225,NA
2,NA,3,1,2,2,11,1980,1.0073106305532111,1.0225,NA
2,NA,3,1,1,2,12,1980,1.2819762600640265,1.0225,NA
1,NA,2,1,1,1,9,1980,1.0310689827941628,1.0225,NA
2,NA,3,1,1,2,2,1980,1.0010284165200747,1.0225,NA
1,NA,3,1,2,2,5,1980,0.5756549907852528,0.5112,NA
3,NA,1,1,1,1,3,1980,0.6548024532830136,0.5112,NA
2,NA,1,1,1,2,2,1980,0.5037165430838094,0.5112,NA
2,NA,2,1,1,2,10,1980,0.5023237359230077,0.5112,NA
1,NA,4,1,4,1,9,1980,0.5658611865295218,0.5112,NA
1,NA,1,3,1,2,5,1980,2.9587346490804225,1.0225,NA
3,NA,2,1,2,1,4,1980,1.0522539850290977,1.0225,NA
1,NA,2,1,2,2,8,1980,0.5756549907852528,0.5112,NA
1,NA,1,1,2,2,7,1980,0.9360948689232996,1.0225,NA
1,NA,2,1,2,2,7,1980,0.5383140720594697,0.5112,NA
3,NA,1,1,1,2,7,1980,0.521261400883748,0.5112,NA
1,NA,1,1,2,1,12,1980,0.9417165077175936,1.0225,NA
2,NA,2,1,NA,2,NA,1980,0.8877715337765946,1.0225,NA
1,NA,2,1,2,2,10,1980,0.9189213362168763,1.5337,NA
2,NA,2,1,1,2,8,1980,0.8549728539654798,1.0225,NA
1,NA,2,1,1,2,12,1980,0.45090206149693485,1.5337,NA
1,NA,1,1,4,1,12,1980,0.9417165077175936,1.0225,NA
2,NA,1,1,3,1,12,1980,1.0515637409737602,1.0225,NA
2,NA,1,1,1,1,12,1980,0.7088983420024142,1.5337,NA
1,NA,1,1,4,2,12,1980,0.8278890906020901,1.0225,NA
1,NA,1,1,1,1,12,1980,0.9717661168185113,1.0225,NA
2,NA,3,1,1,2,8,1980,0.45624552168134397,1.5337,NA
1,NA,1,1,4,2,1,1980,0.5741553556821776,0.5112,NA
1,NA,2,1,2,2,10,1980,0.5741553556821776,0.5112,NA
1,NA,3,1,4,1,11,1980,0.47998714397344056,0.5112,NA
2,NA,3,1,1,2,3,1980,0.482233794135512,0.5112,NA
1,NA,4,1,1,1,9,1980,0.9538713335483684,1.0225,NA
NA,NA,2,1,1,1,2,1980,0.5286080816124147,0.5112,NA
2,NA,3,1,1,1,11,1980,0.3644919412217242,1.5337,NA
1,NA,2,1,4,1,9,1980,0.9598576010493988,1.0225,NA
NA,NA,2,1,2,2,9,1980,0.7841790439372175,1.0225,NA
1,NA,4,1,1,2,NA,1980,0.8685521835468246,1.5337,NA
1,NA,3,1,1,2,9,1980,0.9336562542188023,1.0225,NA
3,NA,1,1,4,1,9,1980,0.6107323185797293,0.5112,NA
2,NA,1,1,2,2,4,1980,0.482233794135512,0.5112,NA
1,NA,1,1,1,1,7,1980,0.4943189470973884,0.5112,NA
1,NA,2,1,1,1,10,1980,0.8595900683389794,1.0225,NA
1,NA,4,1,1,2,3,1980,0.9706152810227904,1.0225,NA
NA,NA,2,1,1,1,2,1980,0.5519791540065291,0.5112,NA
2,NA,3,1,2,2,8,1980,0.7841790439372175,1.0225,NA
2,NA,1,1,1,2,NA,1980,0.9336562542188023,1.0225,NA
2,NA,1,1,2,1,11,1980,1.0620257195226308,1.0225,NA
2,NA,1,1,2,1,10,1980,1.0620257195226308,1.0225,NA
NA,NA,3,1,1,2,6,1980,0.482233794135512,0.5112,NA
NA,NA,1,1,2,2,4,1980,0.45095281298901474,0.5112,NA
2,NA,3,1,1,1,6,1980,0.9538713335483684,1.0225,NA
NA,NA,2,1,2,1,3,1980,0.5485366695512686,0.5112,NA
1,NA,4,1,1,1,11,1980,1.0620257195226308,1.0225,NA
1,NA,4,1,1,1,4,1980,0.5485366695512686,0.5112,NA
2,NA,2,1,1,1,12,1980,1.8207121315391466,1.5337,NA
NA,NA,3,1,1,2,NA,1980,0.482233794135512,0.5112,NA
1,NA,3,1,1,1,3,1980,1.1806514081569335,1.0225,NA
1,NA,4,1,1,2,10,1980,0.8122119502228986,1.5337,NA
2,NA,3,1,1,2,8,1980,0.8385747349770147,1.0225,NA
1,NA,3,1,1,2,5,1980,0.8438374287037511,1.0225,NA
1,NA,2,1,1,2,8,1980,0.7846794065851175,1.0225,NA
1,NA,1,1,1,1,10,1980,0.8082274031538634,1.0225,NA
2,NA,2,1,2,2,9,1980,0.4852601776614678,0.5112,NA
2,NA,2,1,2,2,10,1980,0.9336562542188023,1.0225,NA
1,NA,2,1,2,1,9,1980,0.8595900683389794,1.0225,NA
NA,NA,3,1,1,2,3,1980,0.482233794135512,0.5112,NA
1,NA,2,1,2,2,9,1980,0.7556894608256748,1.0225,NA
2,NA,1,1,1,2,6,1980,0.482233794135512,0.5112,NA
2,NA,1,1,4,1,7,1980,0.7813188750367404,1.0225,NA
2,NA,3,1,1,1,9,1980,0.835516166406163,1.0225,NA
1,NA,3,1,1,2,8,1980,0.756457417356889,1.0225,NA
1,NA,1,1,1,1,10,1980,2.287009394306977,2.045,NA
1,NA,3,1,1,1,10,1980,0.8046480588172766,1.0225,NA
NA,NA,3,1,1,2,5,1980,0.4857533150440722,0.5112,NA
1,NA,3,1,1,2,5,1980,0.4857533150440722,0.5112,NA
2,NA,3,1,1,2,3,1980,0.7805955199671508,1.0225,NA
2,NA,4,1,1,1,10,1980,0.9608330399723608,1.0225,NA
2,NA,2,1,1,1,10,1980,0.51669856497668,0.5112,NA
1,NA,2,1,1,1,2,1980,0.8604636120912331,1.0225,NA
1,NA,2,1,1,1,10,1980,0.9608330399723608,1.0225,NA
2,NA,2,1,1,1,12,1980,1.1818570795436594,1.5337,NA
2,NA,4,1,1,2,5,1980,0.7849759525215642,1.0225,NA
2,NA,2,1,1,2,12,1980,0.7899022731566455,1.0225,NA
1,NA,4,1,1,1,7,1980,0.9608330399723608,1.0225,NA
1,NA,1,1,1,1,12,1980,1.1785031931345458,1.0225,NA
1,NA,1,1,2,2,10,1980,1.2800483828449576,1.0225,NA
2,NA,3,1,2,1,11,1980,1.1785031931345458,1.0225,NA
NA,NA,4,1,1,2,8,1980,1.0751142216603227,1.0225,NA
1,NA,2,1,2,2,6,1980,0.7114437505716105,0.5112,NA
1,NA,2,1,1,2,12,1980,1.2800483828449576,1.0225,NA
1,NA,3,1,1,1,12,1980,1.223713223732261,1.0225,NA
2,NA,2,1,1,2,12,1980,0.7052791108538441,1.5337,NA
2,NA,2,1,1,1,9,1980,0.7032641814005078,0.5112,NA
1,NA,1,1,1,2,10,1980,1.2800483828449576,1.0225,NA
1,NA,2,1,2,2,7,1980,1.2800483828449576,1.0225,NA
1,NA,2,2,1,2,10,1980,1.1496326580609213,1.0225,NA
1,NA,1,1,1,1,11,1980,1.0710482900741811,1.0225,NA
1,NA,1,1,1,1,11,1980,0.7491434986208523,1.0225,NA
1,NA,2,1,1,1,12,1980,0.8106602260583249,1.0225,NA
2,NA,1,1,1,2,2,1980,0.4252835424514815,0.5112,NA
1,NA,2,1,1,1,11,1980,1.0015727747199366,1.0225,NA
1,NA,2,1,1,2,11,1980,0.8805103944119899,1.0225,NA
2,NA,2,1,1,1,10,1980,1.0015727747199366,1.0225,NA
2,NA,1,1,1,2,10,1980,0.8526176548347602,1.0225,NA
1,NA,2,1,1,1,NA,1980,0.6102427699529981,1.5337,NA
2,NA,1,1,2,2,11,1980,0.7161146239755457,1.0225,NA
1,NA,3,2,1,2,8,1980,0.8494200344258487,1.0225,NA
2,NA,2,2,1,1,9,1980,0.9662077656116045,1.0225,NA
1,NA,2,2,2,2,12,1980,1.5435481918265204,1.5337,NA
1,NA,1,2,1,1,9,1980,0.8362832911916559,1.0225,NA
2,NA,2,2,1,1,9,1980,0.7820362388634547,1.0225,NA
1,NA,2,2,1,2,9,1980,0.8494200344258487,1.0225,NA
NA,NA,4,1,1,2,NA,1980,0.8510063537067564,1.0225,NA
2,NA,2,1,1,2,NA,1980,0.6920113060916465,1.0225,NA
2,NA,2,1,1,1,10,1980,0.6102427699529981,1.5337,NA
NA,NA,1,1,1,2,9,1980,0.4098327969587051,0.5112,NA
1,NA,1,1,1,2,9,1980,0.4255549039486485,0.5112,NA
2,NA,2,1,1,2,12,1980,0.6920113060916465,1.0225,NA
3,NA,2,1,1,1,12,1980,0.9052203003625873,1.0225,NA
2,NA,3,1,1,2,2,1980,0.4893827653806963,0.5112,NA
1,NA,3,1,1,1,12,1980,0.610285479211408,1.5337,NA
2,NA,3,1,1,1,NA,1980,0.8996377437977816,1.0225,NA
2,NA,2,1,1,2,10,1980,0.7958599590860554,1.0225,NA
1,NA,1,1,1,2,8,1980,0.5063849028710043,0.5112,NA
2,NA,1,1,4,1,10,1980,0.5760083418248525,0.5112,NA
2,NA,1,1,4,2,9,1980,0.5415110095130407,0.5112,NA
1,NA,2,1,2,1,11,1980,0.7872118223371531,1.0225,NA
NA,NA,2,1,1,2,3,1980,0.425313306908524,0.5112,NA
1,NA,2,1,1,2,12,1980,0.8805720189781765,1.0225,NA
1,NA,3,1,4,1,12,1980,0.8107169619981538,1.0225,NA
1,NA,2,1,2,2,9,1980,0.8805720189781765,1.0225,NA
NA,NA,2,1,1,2,10,1980,0.5236322801522717,1.5337,NA
1,NA,2,1,1,2,11,1980,0.7127237580565139,1.0225,NA
2,NA,2,1,1,1,11,1980,2.4201525069423333,2.5562,NA
2,NA,4,1,1,2,6,1980,0.7908964826253376,1.0225,NA
1,NA,1,1,1,2,12,1980,0.7127237580565139,1.0225,NA
2,NA,2,1,1,1,10,1980,0.7491959291695516,1.0225,NA
2,NA,2,1,1,2,11,1980,0.7958599590860554,1.0225,NA
1,NA,1,1,1,1,12,1980,0.9052836543089657,1.0225,NA
2,NA,1,1,1,2,2,1980,0.9154296924583231,1.0225,NA
2,NA,2,1,2,1,12,1980,0.9325188065058417,1.0225,NA
1,NA,3,1,5,2,6,1980,0.9416541453789715,1.0225,NA
2,NA,4,1,2,1,5,1980,1.041293166957776,1.0225,NA
2,NA,2,1,1,1,10,1980,1.138660957406484,1.0225,NA
2,NA,1,1,1,1,5,1980,0.6548024532830136,0.5112,NA
2,NA,2,1,1,1,10,1980,0.9936097753514794,1.0225,NA
2,NA,2,1,2,1,12,1980,1.0588576784328805,1.0225,NA
1,NA,1,1,1,2,12,1980,0.3742410300555089,1.5337,NA
2,NA,2,1,1,2,9,1980,1.114529692765345,1.0225,NA
2,NA,1,1,1,1,11,1980,1.0413688236181047,1,NA
1,NA,2,1,1,2,12,1980,0.9064413286991719,1.0225,NA
3,NA,1,1,4,1,10,1980,0.6548024532830136,0.5112,NA
1,NA,1,1,1,2,7,1980,0.5037165430838094,0.5112,NA
1,NA,1,1,2,2,12,1980,0.8656115384849135,1.0225,NA
1,NA,1,1,4,1,12,1980,1.2252874415503576,1.0225,NA
1,NA,1,1,2,1,12,1980,0.9936097753514794,1.0225,NA
3,NA,2,1,4,1,12,1980,1.2276074089960771,1.0225,NA
2,NA,3,1,4,2,10,1980,0.9360948689232996,1.0225,NA
2,NA,1,1,4,2,9,1980,3.1671175841182357,2.5562,NA
1,NA,2,1,1,2,6,1980,0.8440225563837083,1.0225,NA
2,NA,1,1,1,1,10,1980,0.8595900683389794,1.0225,NA
3,NA,3,1,1,1,11,1980,1.0620257195226308,1.0225,NA
3,NA,2,1,1,2,4,1980,0.43666756496224834,0.5112,NA
2,NA,4,1,1,1,10,1980,1.0264394842462983,1.0225,NA
1,NA,1,1,1,2,NA,1980,0.18832264632106147,1.5337,NA
